msisdn,event_occurrence_flag,estimated_clv_amt,tenure_in_days,avg_recharge_3mo,satisfaction_score,total_call_drops_past_period,total_handover_failures_past_period,avg_rsrp_dbm_past_period
918186473561,True,1485.89,7,332.81,70,0.0,11.0,40.333333333333336
918176977900,False,1896.05,85,618.97,20,0.0,7.0,36.77777777777778
919110888847,True,3367.31,94,835.66,84,0.0,8.0,35.0
918918360758,True,3227.03,15,937.45,15,0.0,4.0,46.0
919750158124,False,2138.69,12,522.92,7,0.0,7.0,47.0
917469306919,True,3300.81,71,64.39,25,0.0,7.0,48.5
918028910147,True,4049.16,79,697.3,66,1.0,7.0,84.0
917804841598,True,2265.25,73,563.72,15,0.0,4.0,52.833333333333336
918028910147,True,1178.22,18,697.3,66,1.0,7.0,84.0
918887869509,False,2873.27,41,301.47,28,0.0,9.0,3.0
918145921803,True,3768.93,41,271.84,66,0.0,4.0,87.33333333333333
918117936038,False,2482.82,0,169.81,42,0.0,7.0,41.666666666666664
917698604397,False,3902.38,43,479.72,40,0.0,6.0,62.666666666666664
919661410327,True,1660.74,11,641.15,44,0.0,8.0,38.0
917000840218,False,3305.47,31,685.22,26,0.0,2.0,57.666666666666664
919016446001,False,990.39,19,793.12,4,0.0,2.0,19.0
919110570534,False,4978.41,88,117.87,33,0.0,8.0,70.14285714285714
917240752042,False,4584.01,49,730.97,77,0.0,6.0,24.0
917610622521,True,3359.38,80,913.14,12,0.0,2.0,57.0
918976686454,False,715.65,63,308.13,32,0.0,3.0,41.166666666666664
919772156452,True,114.85,56,995.38,63,0.0,4.0,53.8
918238551232,False,328.49,31,746.75,94,0.0,1.0,54.375
917109329542,False,848.04,74,485.65,49,0.0,7.0,52.1
918896312622,True,236.8,30,794.1,42,0.0,2.0,31.5
919702653209,False,1804.28,85,629.43,35,0.0,7.0,56.0
918780831278,True,853.96,50,370.31,0,0.0,8.0,49.2
917323775634,True,3201.16,23,269.73,87,0.0,3.0,49.666666666666664
919632983517,True,4935.0,16,831.06,42,0.0,7.0,46.6
918620104855,False,1826.84,1,194.9,45,0.0,5.0,45.666666666666664
917331013265,False,4346.3,40,368.26,38,0.0,5.0,3.0
918947382419,False,3973.99,62,553.03,62,0.0,2.0,32.666666666666664
918677115255,False,156.5,26,971.83,2,1.0,3.0,70.33333333333333
919639796200,False,1345.6,53,881.66,94,0.0,6.0,44.5
917001233817,True,2413.93,35,141.75,47,0.0,4.0,45.166666666666664
919326179846,True,4749.96,57,405.74,97,0.0,6.0,49.857142857142854
919431451603,True,2336.51,84,115.62,26,0.0,6.0,64.71428571428571
918836553621,True,1527.86,62,454.39,62,0.0,4.0,22.0
919785614544,True,228.59,38,901.07,99,0.0,4.0,42.0
918757218651,False,4011.9,10,532.17,40,0.0,5.0,59.714285714285715
919364360455,False,2614.17,83,357.49,50,0.0,3.0,55.57142857142857
918523874287,True,4592.87,11,809.79,66,0.0,5.0,50.0
918570267413,False,3161.28,94,857.68,40,0.0,5.0,50.857142857142854
917398340369,True,1475.02,29,168.63,4,0.0,8.0,44.0
918221405125,False,3929.36,51,841.73,55,0.0,5.0,69.77777777777777
919597217228,True,2678.8,73,63.37,97,0.0,1.0,46.5
917983297492,False,3098.25,51,16.83,44,0.0,7.0,30.333333333333332
919122145416,True,2235.67,11,216.32,84,0.0,1.0,38.2
917508469555,False,4466.09,24,845.12,79,0.0,6.0,53.888888888888886
919998961044,True,2530.07,76,254.95,55,0.0,9.0,66.66666666666667
919235986982,True,3898.99,4,346.52,71,0.0,5.0,29.8
918345834347,False,4771.68,34,379.07,80,0.0,4.0,48.25
917400330495,False,959.43,62,318.92,66,0.0,5.0,59.333333333333336
917364653118,False,1699.26,90,618.6,91,0.0,5.0,78.33333333333333
919137772998,True,1039.1,0,634.0,29,0.0,7.0,76.0
919946663769,True,3593.81,54,160.14,48,0.0,5.0,53.2
918800599868,False,2913.57,28,117.76,62,0.0,5.0,57.0
917937962865,False,39.94,46,396.02,100,0.0,8.0,29.0
919410529190,True,2240.58,73,490.28,27,0.0,6.0,4.0
919140034179,True,3013.33,95,212.88,18,0.0,2.0,54.5
918449071761,False,4038.15,35,912.48,46,0.0,2.0,42.0
918136646449,True,168.21,15,738.27,18,0.0,7.0,66.0
918479250414,True,1854.14,32,818.27,85,0.0,6.0,46.36363636363637
919915843503,True,2362.8,85,154.23,41,0.0,3.0,65.0
918057314172,True,3745.44,67,217.14,89,0.0,5.0,71.0
917751768690,True,3798.44,47,43.33,60,0.0,9.0,62.0
919371162526,False,969.14,65,458.8,20,0.0,4.0,67.8
918666847218,False,800.8,27,77.44,95,0.0,4.0,55.166666666666664
918401239832,True,3528.84,59,37.02,0,0.0,8.0,53.5
919137772998,False,1715.91,99,634.0,29,0.0,7.0,76.0
919026213491,True,3945.86,94,553.52,75,0.0,6.0,43.0
919021155136,True,2538.67,35,452.81,21,0.0,7.0,52.142857142857146
919167021467,False,1575.54,13,955.3,72,0.0,1.0,35.333333333333336
917973627242,True,1692.36,9,940.2,4,0.0,5.0,59.75
919291890389,False,2919.13,21,592.24,66,0.0,2.0,43.333333333333336
917271014739,True,1992.48,20,168.8,72,0.0,6.0,61.166666666666664
917939393836,True,228.9,70,762.3,83,0.0,3.0,55.5
919880327491,False,2820.47,24,605.48,7,0.0,3.0,32.0
919381646593,False,2858.39,16,889.72,27,0.0,7.0,46.22222222222222
917000728926,False,749.57,49,954.76,62,0.0,4.0,34.0
919129513573,False,1899.76,6,827.54,24,0.0,5.0,55.5
918327372855,False,1273.52,32,150.45,10,0.0,4.0,40.666666666666664
917319322484,True,4709.91,63,566.69,99,0.0,7.0,29.666666666666668
917035721701,True,4202.36,8,162.43,24,0.0,5.0,43.1
919755074460,True,3779.22,44,615.89,93,0.0,4.0,59.857142857142854
917189351213,False,4266.59,85,346.32,36,0.0,6.0,35.5
918657587204,False,2041.66,24,413.61,17,0.0,10.0,41.0
918183523503,False,2662.61,36,58.23,26,0.0,6.0,27.0
917901058245,False,2218.05,23,580.09,60,0.0,3.0,37.714285714285715
919842036826,False,257.2,64,778.76,77,0.0,10.0,47.0
919952295757,True,89.66,71,487.99,75,0.0,9.0,66.33333333333333
918546720356,True,4425.36,49,780.86,63,0.0,10.0,59.8
918598757527,True,4933.26,52,56.14,12,0.0,9.0,43.285714285714285
919321997415,False,3200.43,18,825.86,77,1.0,7.0,34.75
917362190850,True,1206.65,44,143.58,74,1.0,3.0,39.42857142857143
919764430053,True,1533.62,46,319.6,22,0.0,6.0,61.5
917642441295,True,2056.21,94,627.19,50,0.0,1.0,56.4
917708600119,False,3849.67,41,498.22,93,0.0,5.0,59.6
919071783372,True,3437.01,17,567.73,63,0.0,11.0,34.0
917360474643,True,3191.07,96,625.41,12,0.0,2.0,43.36363636363637
919110742781,True,1447.9,2,823.54,47,0.0,4.0,38.166666666666664
919457624231,True,1991.66,61,758.97,76,0.0,8.0,58.714285714285715
918059257080,True,3482.4,89,410.75,64,0.0,6.0,25.285714285714285
917157284993,False,364.39,64,438.22,69,0.0,7.0,50.714285714285715
919418790740,False,2600.81,69,989.35,69,0.0,3.0,61.0
919337965699,True,3886.53,35,235.94,58,0.0,5.0,25.8
917695895299,True,4730.91,94,740.52,87,0.0,8.0,46.0
919398683232,True,2641.99,100,919.16,49,0.0,10.0,35.714285714285715
917010508398,True,353.74,79,294.0,2,0.0,5.0,57.666666666666664
918014453592,True,168.24,25,678.22,61,0.0,7.0,75.0
919313174562,False,769.0,83,152.44,76,0.0,5.0,74.0
919691599845,True,2879.05,26,529.63,43,0.0,3.0,35.666666666666664
918844300709,False,64.36,76,166.75,57,1.0,9.0,45.0
919449180965,True,262.61,37,634.89,28,0.0,6.0,61.285714285714285
919637264426,True,3024.55,78,421.6,25,0.0,4.0,46.25
917280741389,False,471.4,38,307.43,96,0.0,5.0,57.8
917479101035,True,2884.15,88,150.32,54,0.0,7.0,43.833333333333336
919528924461,False,2697.37,61,988.63,53,0.0,4.0,56.4
918512701547,True,1490.84,6,665.51,13,0.0,3.0,56.4
917789785197,False,3674.21,54,217.77,76,0.0,3.0,42.4
917026333597,False,2878.71,71,685.29,37,0.0,2.0,46.75
917701808367,True,465.45,7,558.38,95,0.0,3.0,51.0
918701018911,True,2246.25,3,258.02,28,0.0,7.0,44.44444444444444
918682482133,True,304.95,69,709.66,33,0.0,6.0,59.2
919460306692,True,4569.96,45,389.22,96,0.0,5.0,74.14285714285714
917412795741,False,12.35,50,611.48,15,0.0,6.0,66.0
917190420322,True,2687.44,60,196.93,46,0.0,6.0,48.625
917935572425,True,3011.13,12,77.13,100,0.0,6.0,43.5
919364991672,True,4635.1,63,83.48,37,0.0,5.0,56.0
919070987704,True,1766.33,100,865.05,4,0.0,6.0,45.8
918969024554,False,846.53,69,116.33,20,0.0,8.0,37.166666666666664
917224908174,False,1008.44,27,138.51,65,0.0,4.0,54.44444444444444
919794049663,False,3040.82,89,43.37,37,0.0,7.0,40.0
918358945892,True,2420.05,70,39.61,3,0.0,2.0,38.166666666666664
919406685070,True,2577.68,8,263.83,14,0.0,6.0,85.5
919021598245,False,2616.08,50,684.65,34,0.0,1.0,59.0
917458072318,False,164.59,34,613.93,30,0.0,5.0,69.0
918718080443,False,2726.72,55,686.06,77,0.0,5.0,72.0
917470939445,True,1174.33,21,211.62,90,0.0,4.0,54.42857142857143
919788429082,True,1058.51,31,987.59,28,0.0,4.0,78.42857142857143
918235614989,True,3426.94,36,125.86,26,0.0,7.0,26.5
917256143439,False,3801.22,82,244.36,86,0.0,5.0,53.833333333333336
918737739017,True,1690.29,56,483.19,13,0.0,1.0,35.111111111111114
918466117662,True,104.54,38,280.47,99,0.0,3.0,65.0
918728296502,True,2494.81,95,537.79,48,0.0,6.0,36.666666666666664
917572823571,False,3484.66,63,846.12,24,0.0,8.0,36.666666666666664
917339428835,True,1515.47,26,631.27,77,0.0,5.0,43.125
919621354709,True,926.95,93,181.26,29,0.0,6.0,69.16666666666667
917353670997,True,1653.98,84,790.84,71,0.0,5.0,63.6
918994135221,True,940.32,17,713.28,92,0.0,2.0,43.75
918948821078,True,3675.22,13,732.22,97,0.0,6.0,59.142857142857146
917499368558,False,788.59,1,377.44,30,0.0,6.0,54.75
919117634585,True,2821.09,96,112.31,31,0.0,7.0,50.4
917807168703,True,643.75,8,929.5,95,0.0,3.0,32.5
918355711871,False,1869.73,84,303.21,92,0.0,3.0,40.5
917647588523,True,4287.59,62,198.91,74,0.0,4.0,48.5
917988114061,True,1850.33,99,419.5,64,0.0,1.0,93.0
917770695571,True,1600.96,98,790.81,37,0.0,11.0,91.0
918769661076,False,75.31,82,757.6,45,0.0,5.0,55.285714285714285
917685978550,False,4465.24,96,308.57,18,0.0,3.0,52.375
919957849462,True,900.39,88,261.03,88,0.0,7.0,46.0
919179693243,True,2651.09,56,381.52,5,0.0,6.0,66.5
918584392711,True,4494.97,73,278.41,13,0.0,5.0,46.6
917189351213,False,523.21,53,346.32,36,0.0,6.0,35.5
918976385116,True,3306.07,66,744.53,51,0.0,2.0,38.166666666666664
919389594115,True,1889.62,94,619.28,68,0.0,4.0,45.75
919042811108,True,1490.5,92,736.74,26,0.0,4.0,49.4
917461696451,False,2133.49,42,204.0,66,0.0,7.0,51.0
917857641458,False,4585.71,87,615.56,17,0.0,3.0,58.333333333333336
917053002550,False,3913.36,24,857.81,80,0.0,3.0,52.333333333333336
917138754863,True,4978.12,1,522.09,28,0.0,10.0,38.0
918713658874,True,4179.2,95,509.9,68,0.0,4.0,69.5
919531370274,True,1449.12,49,870.79,81,0.0,7.0,28.4
919058446131,False,1514.25,13,259.48,37,0.0,2.0,55.0
918340499510,True,3741.38,60,922.09,17,0.0,8.0,59.0
918910126009,True,1352.52,97,555.15,33,0.0,2.0,38.333333333333336
917354528565,True,4739.65,53,560.8,19,0.0,5.0,46.285714285714285
918584496586,True,1406.77,69,315.02,64,0.0,8.0,46.5
919170137829,True,117.11,84,8.3,71,0.0,2.0,42.9
918579864877,False,2191.46,47,92.01,78,0.0,4.0,21.0
919429027360,False,2826.77,25,185.4,62,0.0,6.0,66.75
919102209245,False,339.48,28,319.61,44,0.0,7.0,53.3
917698594025,False,1051.31,80,822.95,11,0.0,4.0,65.75
917204991360,False,4790.13,0,359.12,15,0.0,6.0,71.375
919772404776,False,967.38,90,688.56,59,0.0,3.0,88.0
919928462203,False,2121.3,66,478.6,29,0.0,3.0,87.5
917836038153,True,1136.33,14,673.32,13,0.0,1.0,53.25
918471755952,False,4162.21,64,226.5,50,0.0,8.0,24.0
917719731446,False,3855.54,57,354.86,42,0.0,4.0,24.0
919841827734,False,3458.73,69,723.2,97,0.0,7.0,53.4
919218356672,True,3414.14,76,10.31,10,0.0,8.0,50.4
919640587058,False,2367.32,53,505.66,14,0.0,3.0,36.0
918540170604,False,737.19,57,985.67,33,0.0,7.0,49.55555555555556
918428741189,True,4514.2,27,432.41,12,0.0,4.0,39.5
919170137829,True,1324.28,66,8.3,71,0.0,2.0,42.9
918158329197,False,2869.34,72,793.91,57,0.0,4.0,14.666666666666666
917419420333,True,928.4,63,946.1,12,0.0,5.0,21.714285714285715
918502468844,True,3834.16,38,799.11,14,0.0,3.0,37.0
917714418166,False,1089.85,66,661.77,69,0.0,2.0,68.25
917882832553,True,2630.82,22,595.75,15,0.0,5.0,69.25
919418790740,True,804.82,77,989.35,69,0.0,3.0,61.0
918590759039,False,580.01,85,789.93,4,0.0,8.0,46.142857142857146
918758503592,False,1085.07,34,858.86,7,0.0,4.0,34.5
917642708893,False,2189.7,50,896.19,4,0.0,4.0,60.285714285714285
917952396600,True,1029.58,29,432.29,34,0.0,6.0,68.0
918014096062,False,4872.59,94,122.37,16,0.0,4.0,35.142857142857146
918549972386,False,1179.23,56,400.32,53,0.0,5.0,44.5
918799990470,True,2461.53,65,520.93,79,0.0,3.0,57.0
919937966520,False,3232.76,82,455.41,7,0.0,4.0,34.5
917705895455,True,2613.58,75,542.66,89,0.0,8.0,55.22222222222222
919391179068,True,4930.38,54,284.01,59,0.0,1.0,37.0
918194970235,False,4554.36,61,672.47,0,0.0,9.0,21.0
919105400301,False,4226.34,8,321.83,30,0.0,5.0,50.0
917415802902,False,1071.51,83,810.52,81,0.0,9.0,52.0
918554039848,True,650.9,90,154.23,84,0.0,8.0,31.75
917183379287,True,1727.32,31,690.02,8,0.0,5.0,39.57142857142857
917002903074,False,1544.64,62,680.22,97,0.0,7.0,55.77777777777778
917987042690,False,4323.39,67,740.2,40,0.0,10.0,75.0
917065917432,True,4559.0,66,835.92,1,0.0,8.0,71.0
919252218154,True,4910.93,8,916.01,13,0.0,2.0,
918186473561,False,4607.02,94,332.81,70,0.0,11.0,40.333333333333336
919996267442,False,2728.51,99,824.65,84,0.0,4.0,61.666666666666664
918136107759,True,4537.29,3,210.61,58,1.0,8.0,27.0
917761078677,False,3625.74,1,802.4,10,0.0,5.0,79.42857142857143
919207160929,True,3438.87,3,631.55,23,0.0,2.0,49.125
917331578205,True,4013.08,89,333.06,69,0.0,2.0,33.22222222222222
919602550993,False,761.28,34,699.34,6,0.0,5.0,32.0
918072433719,True,3219.63,69,260.03,41,0.0,4.0,54.666666666666664
919802348672,False,1972.18,61,640.36,59,0.0,5.0,47.5
918702274064,True,1637.92,34,139.08,65,0.0,5.0,43.57142857142857
919240979855,True,1982.48,6,868.24,39,0.0,3.0,60.0
917762009939,False,3594.86,36,548.32,39,0.0,4.0,30.333333333333332
918135840948,False,4546.7,47,783.39,20,0.0,1.0,48.8
919107452219,True,4303.58,30,772.99,32,0.0,2.0,58.333333333333336
917623424790,True,3914.29,21,548.32,24,0.0,4.0,67.14285714285714
918264942028,False,1913.0,81,453.79,28,0.0,5.0,41.333333333333336
919026213491,True,1691.7,95,553.52,75,0.0,6.0,43.0
917494650131,True,565.71,68,752.06,55,0.0,6.0,62.166666666666664
918821616017,True,2764.36,67,688.1,90,0.0,7.0,66.0
919655339870,False,1653.67,64,565.33,70,0.0,5.0,19.0
919448450685,False,1871.22,57,979.15,30,0.0,3.0,60.3
919779696951,True,1003.64,16,969.64,8,0.0,7.0,75.0
918008752943,False,4961.77,9,63.99,95,1.0,7.0,65.5
919325505783,True,2442.07,27,116.95,79,0.0,4.0,37.2
918138832493,True,4952.69,90,221.29,28,0.0,7.0,34.0
917802373824,True,2991.58,40,42.77,16,0.0,5.0,45.25
919762327862,False,889.81,0,988.03,49,0.0,8.0,58.25
919139567857,False,2494.49,56,543.93,96,0.0,7.0,59.166666666666664
919001129658,True,2578.15,18,122.01,87,0.0,6.0,43.75
917610622521,True,1547.12,31,913.14,12,0.0,2.0,57.0
919121337685,False,2781.77,44,190.26,47,0.0,3.0,59.0
918506741005,False,2628.84,25,873.74,50,0.0,4.0,66.0
917920299834,True,3695.43,39,270.7,54,0.0,4.0,74.0
917312606333,False,2687.19,47,285.35,33,0.0,7.0,42.666666666666664
918138409539,True,3212.92,73,904.01,12,0.0,4.0,59.0
919993838759,True,2288.3,47,774.28,65,0.0,5.0,74.71428571428571
917478163327,False,469.74,38,31.29,64,0.0,3.0,54.833333333333336
918571688961,True,1563.68,28,822.89,10,0.0,4.0,40.833333333333336
918595939306,True,3866.18,41,551.67,9,0.0,6.0,59.0
918446708474,False,3517.02,20,870.81,41,0.0,4.0,32.0
917241030242,False,1062.15,62,654.14,74,0.0,2.0,35.0
919059515129,False,1668.2,15,760.99,86,0.0,2.0,42.142857142857146
917929613915,False,4754.92,34,623.95,31,0.0,2.0,59.166666666666664
918612899327,False,1953.11,38,286.1,11,0.0,2.0,62.142857142857146
918121448210,False,961.02,70,388.44,43,0.0,3.0,37.6
919755618874,False,4058.64,79,760.16,63,0.0,4.0,47.75
918870403050,True,3279.84,6,128.79,34,0.0,4.0,36.8
917156991958,True,4088.38,75,542.45,100,0.0,7.0,7.0
918947217245,False,4146.1,87,516.14,1,0.0,4.0,64.6
919176195719,False,4887.92,35,27.95,30,0.0,2.0,58.166666666666664
918652113468,True,4923.13,23,892.66,92,0.0,8.0,34.142857142857146
918948393831,True,3541.53,1,471.07,90,0.0,2.0,71.0
919483321097,True,2281.38,42,359.56,24,0.0,5.0,15.0
917722124509,False,2946.54,7,838.04,98,0.0,4.0,58.142857142857146
917857695227,True,3292.57,96,493.59,39,0.0,11.0,47.5
918632087531,False,1254.35,84,879.15,71,0.0,7.0,51.6
919842377282,False,840.71,12,79.37,54,0.0,9.0,52.0
919823396242,False,112.15,87,218.16,12,0.0,2.0,48.25
919347621138,True,3002.59,69,264.96,46,0.0,3.0,71.33333333333333
917137310137,True,2767.45,1,833.0,90,0.0,5.0,46.0
919278475421,False,371.05,52,899.86,66,0.0,4.0,71.0
917564985269,True,3933.86,46,612.87,46,0.0,7.0,35.42857142857143
917599707677,False,13.41,60,16.26,59,0.0,2.0,56.0
918915999663,False,2787.94,29,244.08,85,0.0,7.0,54.8
919622240691,True,4887.12,98,96.21,61,0.0,6.0,31.5
918475647712,False,2459.77,88,351.67,18,0.0,3.0,48.714285714285715
919371272694,False,572.03,95,649.42,16,0.0,3.0,44.25
918314754322,False,3865.5,93,319.14,58,0.0,2.0,59.333333333333336
918716605598,True,3195.94,18,114.03,29,0.0,6.0,60.77777777777778
917733718685,True,3193.17,21,873.89,12,0.0,2.0,39.0
918231317910,True,4532.87,73,852.99,32,0.0,7.0,48.6
919609592494,True,1729.2,66,280.1,71,0.0,7.0,54.57142857142857
918358798143,True,847.81,51,375.45,61,0.0,2.0,81.0
918892254518,False,1785.93,61,409.87,100,0.0,6.0,45.666666666666664
919070046110,True,1133.95,24,524.88,48,0.0,2.0,49.4
917681205304,False,827.72,40,997.24,83,0.0,10.0,40.0
918725373847,False,1479.07,85,909.28,76,0.0,6.0,54.2
919355984014,False,3095.4,96,732.63,24,0.0,4.0,56.2
917974021007,False,1039.14,40,107.17,11,0.0,4.0,48.5
919304513663,True,611.44,80,973.37,42,0.0,5.0,59.2
917343411869,True,2298.58,85,43.87,32,0.0,4.0,46.42857142857143
919836279709,False,96.09,78,186.48,90,0.0,8.0,54.142857142857146
918793981895,True,962.29,58,710.57,96,0.0,6.0,49.4
918163577186,False,2340.16,43,705.65,52,0.0,6.0,44.0
917647588523,False,2962.46,19,198.91,74,0.0,4.0,48.5
918713394023,True,364.5,62,874.37,93,0.0,5.0,71.5
918978370498,False,4319.56,8,404.05,89,0.0,4.0,37.4
917678950361,False,1651.25,0,994.0,15,0.0,5.0,51.57142857142857
917460852958,False,1866.5,2,647.87,18,0.0,6.0,43.4
919187880715,False,3789.01,42,840.24,69,0.0,12.0,17.0
918803136972,True,4043.53,39,455.62,99,1.0,9.0,33.285714285714285
917718625803,True,885.52,19,701.14,87,0.0,4.0,45.4
918385585907,False,1899.3,36,317.44,77,0.0,8.0,69.5
919077734079,False,4000.59,69,990.2,72,0.0,6.0,39.625
917055685277,True,1891.41,3,971.54,72,0.0,3.0,49.0
917550606479,False,920.15,67,818.16,0,0.0,6.0,49.0
917789711774,True,4305.44,74,376.79,18,0.0,7.0,67.0
917089101055,False,1966.39,99,446.57,73,0.0,7.0,56.0
918429633718,False,4848.12,12,464.27,56,0.0,1.0,19.0
919427650861,False,1950.36,75,687.2,24,0.0,4.0,46.2
919276297510,False,4890.97,76,426.2,31,1.0,2.0,51.42857142857143
918215730003,False,4975.52,25,143.23,49,0.0,6.0,48.333333333333336
919913311922,True,2635.4,21,456.37,58,0.0,7.0,43.333333333333336
918780010572,True,2333.71,94,144.22,90,0.0,6.0,39.5
918378170698,False,3881.13,82,338.67,2,1.0,4.0,40.666666666666664
917189107235,False,4586.73,21,243.94,67,0.0,4.0,52.8
918013465558,True,4308.35,97,161.86,94,0.0,7.0,49.0
918510792572,True,3583.63,29,364.7,57,0.0,4.0,45.0
917189995314,True,1599.23,2,970.6,46,0.0,3.0,42.8
917136505587,False,618.97,60,914.34,77,0.0,4.0,66.66666666666667
917602887521,True,3043.37,42,575.83,27,0.0,6.0,59.125
919420256439,True,2193.33,25,64.67,39,0.0,4.0,50.8
918391242279,False,2576.55,60,841.73,81,0.0,6.0,41.666666666666664
918349409434,True,1461.61,34,579.29,92,0.0,5.0,43.5
919577014150,False,175.35,69,906.37,96,0.0,3.0,49.166666666666664
918422277848,True,1303.38,15,825.95,7,0.0,6.0,41.25
919819193463,False,575.14,81,280.3,96,0.0,6.0,82.0
917794944308,True,3189.95,56,370.62,79,0.0,4.0,45.75
919948595172,False,1173.96,6,874.29,85,0.0,2.0,49.25
917638373812,True,2472.84,89,879.31,47,0.0,4.0,43.666666666666664
919660933507,False,130.34,66,596.99,7,0.0,3.0,58.22222222222222
919885653126,False,1515.8,3,416.35,10,0.0,5.0,54.75
917171347175,False,4090.35,57,614.73,81,0.0,4.0,38.25
919106900240,True,4339.4,69,722.6,98,0.0,2.0,37.0
917209088658,True,2307.18,52,152.37,0,0.0,7.0,59.5
918397737837,False,1586.38,4,857.43,38,0.0,4.0,6.0
917577551466,True,4300.95,52,558.74,57,0.0,6.0,64.5
919260419271,False,497.17,95,824.07,14,0.0,6.0,36.0
918181241943,True,1945.27,41,664.64,43,1.0,6.0,
918932402710,True,1652.19,24,182.81,39,0.0,1.0,81.0
919508990774,True,4178.36,34,676.93,100,0.0,3.0,56.0
917330486187,False,4807.98,62,625.17,49,0.0,5.0,49.4
917444900634,False,2698.46,60,608.39,8,0.0,7.0,46.75
917005154842,True,4989.29,24,214.64,59,0.0,2.0,36.142857142857146
918278244804,True,1269.68,59,609.07,21,0.0,5.0,85.0
918385585907,True,113.61,29,317.44,77,0.0,8.0,69.5
918663571006,False,4497.8,13,989.77,5,0.0,4.0,18.25
917597769760,False,4123.54,29,532.13,15,0.0,11.0,64.2
919053775623,True,3205.49,24,821.46,0,0.0,4.0,43.5
919617747281,False,3514.81,6,774.15,95,0.0,5.0,54.6
917133114792,True,2717.57,57,844.6,29,0.0,7.0,60.25
917205988231,True,4044.46,92,76.92,38,0.0,9.0,62.0
918172248246,True,3583.11,1,880.93,5,0.0,6.0,55.0
917430693397,True,4729.57,5,59.39,92,0.0,6.0,32.666666666666664
919110742781,True,330.56,59,823.54,47,0.0,4.0,38.166666666666664
