msisdn,event_occurrence_flag,satisfaction_score,primary_tower_id
917301075867,True,63,TWR_139
917302314710,True,82,TWR_003
917302418646,False,24,TWR_157
917302546464,False,17,TWR_072
917303648148,False,85,
917303757650,False,60,TWR_125
917304205279,True,89,TWR_020
917304330003,False,87,TWR_042
917304339206,True,56,TWR_258
917304401362,True,63,TWR_319
917304616203,True,39,TWR_073
917304912982,False,34,TWR_025
917304994238,True,5,TWR_083
917305714736,True,22,TWR_172
917305869263,False,81,TWR_216
917305985809,True,51,TWR_083
917306420495,True,71,TWR_075
917306594932,True,62,TWR_002
917306671447,True,58,TWR_259
917306702926,False,35,TWR_153
917307708574,False,9,TWR_021
917308146694,True,8,TWR_346
917309381429,True,78,TWR_030
917309561891,False,61,TWR_016
917309755155,True,61,TWR_069
917310895379,False,35,TWR_213
917311520864,False,40,TWR_375
917311570307,False,26,TWR_139
917311769311,False,49,TWR_161
917312606333,False,33,TWR_182
917312794864,False,4,TWR_144
917313020613,False,92,TWR_150
917313186891,True,76,TWR_326
917313416738,False,63,TWR_183
917313497572,True,53,TWR_246
917313659437,False,62,TWR_073
917313771499,False,33,TWR_025
917314153552,True,12,TWR_063
917314597900,True,60,TWR_141
917314652384,True,30,TWR_029
917315640205,False,54,TWR_048
917315708805,True,27,TWR_019
917315807718,True,57,TWR_025
917315816454,True,49,TWR_072
917316579418,True,0,TWR_173
917316756902,False,30,TWR_167
917317234448,True,36,TWR_101
917317677825,True,68,TWR_001
917317814973,False,10,TWR_032
917318051098,False,21,TWR_233
917318180503,True,24,TWR_203
917318536327,True,28,TWR_088
917318646463,False,60,TWR_017
917318688299,True,87,TWR_182
917319246679,False,67,TWR_030
917319322484,True,99,TWR_222
917319841893,False,18,TWR_187
917320780067,False,72,TWR_071
917321384892,False,5,TWR_009
917321394470,False,9,TWR_031
917321543768,False,84,TWR_196
917322067505,False,27,TWR_016
917322132937,True,3,TWR_042
917322299355,False,80,TWR_080
917322329612,True,81,TWR_154
917322401182,True,98,TWR_176
917323169889,False,70,TWR_101
917323408297,False,98,TWR_194
917323502003,True,19,TWR_184
917323639855,True,56,TWR_189
917323775634,True,87,TWR_290
917323840346,True,94,TWR_077
917324339920,False,52,TWR_010
917325189913,True,30,TWR_040
917326402374,True,8,TWR_023
917326495888,False,74,TWR_037
917326541305,True,39,TWR_248
917328046924,True,15,TWR_001
917328136908,True,94,TWR_057
917328403409,True,43,TWR_122
917328639113,True,93,TWR_012
917328704671,True,21,TWR_345
917329259035,False,81,TWR_068
917329557138,True,92,TWR_068
917329968072,False,45,TWR_088
917330005804,True,42,TWR_137
917330120877,True,12,TWR_245
917330220406,True,82,TWR_096
917330374745,False,73,TWR_061
917330444012,True,23,TWR_077
917330486187,False,49,TWR_041
917331013265,False,38,TWR_057
917331091398,True,97,TWR_316
917331421524,False,62,TWR_335
917331578205,True,69,TWR_159
917332788471,True,29,TWR_097
917333870589,False,92,TWR_001
917334176969,True,45,TWR_050
917334309386,False,57,TWR_010
917334417350,False,90,TWR_036
917334522402,False,85,TWR_276
917334553919,False,47,TWR_335
917334729865,True,5,TWR_084
917334744286,False,55,TWR_019
917335319679,True,65,TWR_020
917335359270,True,76,TWR_057
917335448617,True,46,TWR_233
917335954600,True,59,TWR_007
917336015067,False,34,TWR_025
917336590217,False,1,TWR_009
917336757755,False,35,TWR_261
917336844365,False,68,TWR_039
917337057834,False,47,TWR_010
917337101561,False,46,TWR_119
917337350808,False,94,TWR_139
917337605742,False,25,TWR_022
917337786687,False,71,TWR_139
917338258951,False,11,TWR_113
917338444264,False,42,TWR_052
917338574832,False,83,TWR_060
917338700713,True,69,TWR_012
917338988898,False,71,TWR_017
917339109365,True,47,TWR_037
917339166473,True,22,TWR_196
917339385087,False,64,TWR_073
917339395013,True,65,TWR_091
917339428835,True,77,TWR_045
917339604915,True,50,TWR_177
917339783148,True,13,TWR_013
917340088958,False,13,TWR_037
917340203212,False,81,TWR_210
917340272119,True,8,TWR_048
917341041534,True,41,TWR_015
917341344355,False,8,TWR_120
917342703921,True,67,TWR_014
917343411869,True,32,TWR_046
917343768060,True,55,TWR_137
917343868435,False,39,TWR_034
917343875431,False,44,TWR_127
917343893360,True,72,TWR_004
917344003508,True,24,TWR_034
917344076115,True,96,TWR_205
917344329261,False,87,TWR_038
917344555557,False,5,TWR_158
917344671094,True,68,TWR_071
917344951668,False,70,
917345495128,True,81,TWR_024
917345559261,True,15,TWR_051
917346078411,False,60,TWR_104
917346247039,False,95,TWR_227
917346700963,True,44,TWR_101
917346992476,False,7,TWR_071
917347082594,True,43,TWR_137
917347716429,False,75,TWR_027
917348163949,True,36,TWR_091
917348697524,False,85,TWR_042
917348849508,False,69,TWR_157
917350048353,True,67,TWR_298
917350389989,False,39,TWR_048
917350492684,True,99,TWR_211
917351197575,True,31,TWR_349
917351630288,True,71,TWR_199
917351784589,False,99,TWR_052
917351912852,True,45,TWR_029
917351960400,False,44,TWR_102
917352074333,False,1,TWR_008
917352116052,False,69,TWR_002
917352350576,True,20,TWR_144
917353183979,False,71,TWR_120
917353252232,False,28,TWR_157
917353670997,True,71,TWR_020
917353993484,True,79,TWR_036
917354024760,True,73,TWR_188
917354378489,True,26,TWR_026
917354528565,True,19,TWR_109
917354813720,True,23,TWR_024
917355067637,True,36,TWR_031
917355134188,True,78,TWR_269
917356875364,False,69,TWR_062
917357561213,False,90,TWR_302
917357730247,True,53,TWR_009
917359014379,True,72,TWR_164
917359046710,True,13,TWR_074
917359993773,False,65,TWR_060
917360240905,False,37,TWR_013
917360474643,True,12,TWR_167
917360551585,False,21,TWR_067
917360648843,False,94,TWR_032
917360946585,True,27,TWR_135
917361845490,True,52,TWR_096
917361983810,True,67,TWR_239
917362114114,True,52,TWR_045
917362190850,True,74,TWR_074
917362490731,True,68,TWR_163
917362501515,True,17,TWR_105
917363626724,False,28,TWR_003
917363781647,False,68,TWR_023
917363865392,False,92,TWR_017
917364006941,False,20,TWR_153
917364119662,False,26,TWR_009
917364194056,True,33,TWR_049
917364481568,False,53,TWR_094
917364653118,False,91,TWR_130
917364821968,True,32,TWR_076
917364887703,False,92,TWR_428
917364994639,True,82,TWR_050
917365097623,True,49,TWR_063
917365411459,True,51,TWR_044
917365617071,False,84,TWR_078
917365725210,True,3,TWR_101
917365849190,False,14,TWR_234
917366076664,False,23,TWR_414
917366388824,False,74,TWR_015
917366637148,True,89,TWR_059
917367704871,True,93,TWR_053
917367709135,False,43,TWR_102
917367878761,True,100,TWR_022
917368053428,False,62,TWR_042
917368110105,False,90,TWR_069
917368244826,True,47,TWR_075
917368287033,True,50,TWR_014
917368570209,False,23,TWR_018
917368743555,True,8,TWR_042
917369702097,True,17,TWR_002
917369768979,True,16,TWR_084
917369880788,True,88,TWR_078
917370191370,True,44,TWR_138
917370281126,True,9,TWR_190
917370292681,True,48,TWR_104
917371022983,True,90,TWR_013
917371026639,False,33,TWR_073
917371404423,True,100,TWR_086
917371537098,True,66,TWR_132
917372214308,True,3,TWR_064
917372322246,False,54,TWR_135
917372535899,True,0,TWR_225
917372793655,False,41,TWR_098
917372987009,True,79,TWR_029
917373399426,False,36,TWR_095
917373589152,False,64,TWR_021
917373780031,False,5,TWR_140
917373988120,True,85,TWR_293
917374938761,True,35,TWR_025
917374988236,True,65,TWR_090
917375281077,False,27,TWR_032
917375899416,True,49,TWR_030
917376233267,True,47,TWR_161
917376360931,True,61,TWR_101
917376390042,False,47,TWR_015
917376538681,False,73,
917376680187,False,39,TWR_045
917376761189,True,81,TWR_081
917377058351,False,92,TWR_096
917377076704,False,10,TWR_058
917378042415,False,15,TWR_002
917378045890,False,88,TWR_261
917378048132,False,55,TWR_044
917378134712,True,4,TWR_073
917378213925,True,72,TWR_028
917378514962,True,14,TWR_040
917378561387,False,86,TWR_135
917379874179,False,80,TWR_261
917379882490,False,13,TWR_114
917380232984,False,61,TWR_069
917381075297,True,87,TWR_029
917382151450,True,9,
917382264279,False,65,TWR_018
917382515219,True,67,TWR_122
917382858698,True,65,TWR_009
917383060868,True,68,TWR_048
917383484123,False,2,TWR_067
917383486488,True,86,TWR_060
917383539822,False,94,TWR_031
917383604911,True,86,TWR_034
917383674057,False,53,TWR_115
917384230848,True,76,TWR_096
917384313264,True,85,TWR_258
917384631600,False,22,TWR_303
917384806111,True,76,TWR_010
917384909986,True,27,TWR_016
917385035155,True,76,TWR_011
917386757895,True,93,TWR_271
917386902139,True,3,TWR_023
917386903346,True,96,TWR_072
917387119894,True,39,TWR_122
917387259395,True,41,TWR_018
917387318705,False,17,TWR_209
917387393108,True,18,TWR_039
917387502046,False,17,TWR_013
917387615589,False,42,TWR_026
917387622194,False,32,TWR_159
917387652480,True,72,TWR_079
917387820537,True,23,TWR_233
917387847884,True,77,TWR_132
917387862568,True,88,TWR_019
917388176285,False,85,TWR_056
917388230363,True,81,TWR_060
917388354759,False,92,TWR_071
917388440314,False,93,TWR_005
917388836304,True,93,TWR_041
917388926568,False,20,TWR_015
917389411691,True,35,TWR_216
917389680278,False,8,TWR_037
917389894192,True,92,TWR_128
917390393407,False,57,TWR_084
917390452952,True,91,TWR_088
917390591367,False,60,TWR_030
917391222487,True,69,TWR_015
917391429896,False,49,TWR_076
917391663395,True,63,TWR_018
917391697534,True,31,TWR_044
917391756438,True,94,TWR_005
917391807468,True,79,TWR_014
917391883149,False,88,TWR_090
917392245997,True,32,TWR_020
917392566677,False,13,TWR_017
917393077279,True,83,TWR_003
917393734347,False,93,TWR_043
917393906783,False,70,TWR_165
917394096254,True,47,TWR_015
917394729488,False,54,TWR_049
917394884830,False,51,TWR_114
917394903139,True,59,TWR_376
917394955891,True,60,TWR_041
917395045224,True,74,TWR_031
917396204771,True,6,TWR_206
917396418889,True,73,TWR_107
917397129827,False,77,TWR_092
917397203433,False,28,TWR_085
917397503555,True,30,TWR_005
917397731675,False,94,TWR_193
917398340369,True,4,TWR_117
917398657020,True,13,TWR_149
917399071914,False,79,TWR_031
917399206328,True,3,TWR_126
917399222877,True,30,TWR_135
917399472479,True,96,TWR_105
917399546384,True,21,TWR_274
917399661102,True,23,TWR_043
917399707954,True,10,TWR_024
917399839065,False,22,TWR_152
917399881571,False,29,TWR_179
917399974336,True,85,TWR_107
917400040376,False,93,TWR_059
917400247855,False,48,TWR_022
917400330495,False,66,TWR_021
917400420225,False,73,TWR_116
917400560567,False,38,TWR_001
917400892179,True,45,TWR_030
917401094954,True,8,TWR_149
917401271939,True,22,TWR_094
917401377436,True,47,TWR_099
917401581601,False,0,TWR_080
917401913949,True,22,TWR_256
917402418010,False,66,TWR_012
917403556437,True,81,TWR_003
917404960131,True,52,TWR_006
917405037845,True,62,TWR_346
917405126228,True,90,TWR_075
917405807234,False,58,TWR_080
917405899939,True,79,TWR_016
917405911554,False,78,TWR_059
917406841968,False,37,TWR_003
917406877762,True,5,TWR_092
917408015311,True,100,TWR_005
917408390575,True,38,TWR_419
917408810792,True,74,TWR_267
917408988968,,34,TWR_320
917409061875,True,24,TWR_013
917409221994,False,1,TWR_197
917409575959,True,18,TWR_103
917409585493,True,44,TWR_075
917409675904,False,94,TWR_067
917410400118,True,46,TWR_217
917410500102,True,7,TWR_035
917410959012,True,85,TWR_030
917411601358,True,10,TWR_195
917411955771,False,84,TWR_341
917412129737,True,32,TWR_028
917412795741,False,15,TWR_030
917413417661,False,96,TWR_051
917413599241,True,93,TWR_071
917413613460,False,35,
917413665007,True,80,TWR_070
917413749776,True,76,TWR_012
917414479793,False,58,TWR_118
917414741061,False,12,TWR_152
917415243819,True,76,TWR_132
917415334610,False,23,TWR_039
917415393687,True,97,TWR_204
917415802902,False,81,TWR_034
917416314667,True,24,TWR_008
917416555576,False,75,TWR_001
917417124022,True,19,TWR_367
917417315900,True,62,TWR_125
917417436465,False,46,TWR_256
917417741397,False,86,TWR_030
917417866985,True,78,TWR_236
917418115287,False,94,TWR_052
917418176555,False,3,TWR_244
917418488804,False,39,TWR_049
917419201975,False,65,TWR_025
917419287737,False,77,TWR_043
917419420333,True,12,TWR_229
917419557255,False,83,TWR_003
917419612987,True,12,TWR_466
917419690931,False,35,TWR_098
917419728551,True,41,TWR_241
917420514789,False,17,TWR_132
917420854556,True,76,TWR_003
917420903379,True,39,TWR_189
917421182269,False,64,TWR_008
917421776124,False,64,TWR_055
917421840452,False,100,TWR_288
917421987239,False,47,TWR_015
917422095589,False,79,TWR_014
917422701550,False,40,TWR_118
917422809996,False,57,TWR_006
917423511939,True,44,TWR_073
917423519117,False,34,TWR_028
917423851921,False,7,TWR_095
917424143426,True,37,TWR_034
917425093520,True,8,TWR_058
917425294682,False,71,TWR_044
917425558776,True,54,TWR_003
917425655666,False,28,TWR_091
917425968237,True,96,TWR_163
917426204934,False,90,TWR_027
917426465521,True,60,TWR_011
917426724858,False,26,TWR_017
917427670241,True,24,TWR_024
917427793293,False,100,TWR_075
917427794685,True,81,TWR_019
917428258482,True,71,TWR_117
917428676004,True,47,TWR_092
917428937279,True,7,TWR_047
917429358638,False,30,TWR_284
917429416213,False,66,TWR_007
917429690260,False,46,TWR_025
917429740169,False,95,TWR_266
917430073711,False,80,TWR_030
917430346953,False,43,TWR_235
917430372878,False,23,TWR_022
917430693397,True,92,TWR_278
917431062656,True,15,TWR_012
917431195673,True,96,TWR_127
917431494396,True,44,TWR_135
917431675310,False,83,TWR_097
917431756350,True,86,TWR_083
917431837075,True,94,TWR_377
917432708635,False,97,TWR_087
917433348075,False,98,TWR_176
917433378202,True,16,TWR_030
917433705141,True,69,TWR_103
917433750626,False,25,TWR_071
917433797840,False,62,TWR_018
917433929868,True,48,TWR_081
917434396266,True,98,TWR_074
917434758564,True,31,TWR_018
917434898985,False,59,TWR_007
917435039291,False,35,TWR_016
917435632331,True,5,TWR_260
917436893312,False,34,TWR_001
917437021700,False,8,TWR_031
917437519881,True,44,TWR_011
917437662764,False,78,TWR_033
917437688716,False,73,TWR_081
917438989805,False,18,TWR_079
917439080604,False,96,TWR_084
917439261284,False,39,TWR_024
917439427140,False,9,TWR_256
917439698549,True,86,TWR_365
917439875261,True,57,TWR_148
917439881358,True,22,TWR_182
917439921366,False,16,TWR_050
917440148273,False,100,TWR_064
917440213415,False,16,TWR_068
917440610570,True,40,TWR_085
917440619526,True,84,TWR_086
917440654676,False,40,TWR_016
917440849718,False,31,TWR_113
917440936451,False,46,TWR_023
917441128454,False,95,TWR_175
917441495235,True,8,TWR_076
917441542090,True,46,TWR_108
917441973220,True,32,TWR_022
917442090475,False,13,TWR_164
917442421654,False,79,TWR_077
917442823293,True,15,TWR_009
917443247229,False,97,TWR_011
917443348057,True,97,TWR_034
917443614797,False,27,TWR_127
917443639751,False,19,TWR_049
917444537179,False,60,TWR_003
917444760892,False,27,TWR_048
917444900634,False,8,TWR_092
917444961037,True,51,TWR_008
917445232926,False,49,TWR_134
917445444412,False,40,TWR_093
917446278368,False,26,TWR_147
917446362270,True,8,TWR_433
917446369090,False,19,TWR_065
917446457642,False,72,TWR_286
917447116404,False,20,TWR_416
917447150027,True,45,
917447286566,False,22,TWR_089
917448485198,False,40,TWR_067
917449036081,False,63,TWR_302
917449253056,False,65,TWR_026
917449790661,False,43,TWR_100
917450603215,True,100,TWR_092
917451709808,True,11,TWR_001
917451946207,False,3,TWR_115
917452737164,True,95,TWR_014
917453179940,True,40,TWR_053
917453285987,False,75,TWR_040
917453698094,True,14,TWR_073
917453796587,False,62,TWR_010
917454678712,True,27,TWR_005
917454802068,True,83,TWR_181
917454952643,True,95,TWR_008
917455028401,False,26,TWR_088
917455566838,True,41,TWR_025
917455848684,False,72,TWR_015
917456056539,True,89,TWR_088
917456339011,False,70,TWR_081
917456399159,False,82,TWR_061
917456650521,False,99,TWR_005
917456686706,False,25,TWR_111
917456689025,True,70,TWR_450
917457031004,True,10,TWR_031
917457263513,False,77,TWR_035
917457287198,True,97,TWR_054
917457632732,False,35,TWR_115
917457771446,True,20,TWR_049
917457788949,True,24,TWR_048
917458072318,False,30,TWR_076
917458227039,True,0,TWR_017
917458565144,True,86,TWR_022
917458579821,False,39,TWR_085
917458762697,True,49,TWR_030
917459396179,True,100,TWR_141
917459442845,True,71,TWR_305
917459481183,True,90,TWR_034
917459632043,False,82,TWR_237
917459716009,False,16,TWR_034
917459798459,True,45,TWR_057
917460852958,False,18,TWR_203
917460955243,True,64,TWR_419
917461243650,False,93,TWR_041
917461696451,False,66,TWR_088
