msisdn,tenure_in_days,survival_prob_pct,aggregated_call_drop_frequency,handover_failure_rate,average_rsrp_dbm
919117634585,96,92.18,0.0,0.0,50.4
917807168703,8,23.46,0.0,0.0,32.5
918355711871,84,55.75,0.0,0.0,40.5
917647588523,62,49.5,0.0,0.0,48.5
917988114061,99,26.48,0.0,0.0,93.0
917770695571,98,46.51,0.0,0.0,91.0
918769661076,82,89.02,0.0,0.0,55.285714285714285
917685978550,96,64.61,0.0,0.0,52.375
919957849462,88,11.8,0.0,0.0,46.0
919179693243,56,26.86,0.0,0.0,66.5
918584392711,73,65.01,0.0,0.0,46.6
917189351213,53,4.56,0.0,0.0,35.5
918976385116,66,81.92,0.0,0.0,38.166666666666664
919389594115,94,60.75,0.0,0.0,45.75
919042811108,92,17.71,0.0,0.0,49.4
917461696451,42,53.56,0.0,0.0,51.0
917857641458,87,65.21,0.0,0.0,58.333333333333336
917053002550,24,18.37,0.0,0.0,52.333333333333336
917138754863,1,34.54,0.0,0.0,38.0
918713658874,95,98.27,0.0,0.0,69.5
919531370274,49,14.44,0.0,0.0,28.4
919058446131,13,66.05,0.0,0.0,55.0
918340499510,60,77.42,0.0,0.0,59.0
918910126009,97,50.72,0.0,0.0,38.333333333333336
917354528565,53,57.02,0.0,0.0,46.285714285714285
918584496586,69,26.81,0.0,0.0,46.5
919170137829,84,37.69,0.0,0.0,42.9
918579864877,47,40.88,0.0,0.0,21.0
919429027360,25,8.21,0.0,0.0,66.75
919102209245,28,55.21,0.0,0.0,53.3
917698594025,80,86.49,0.0,0.0,65.75
917204991360,0,87.31,0.0,0.0,71.375
919772404776,90,48.65,0.0,0.0,88.0
919928462203,66,33.68,0.0,0.0,87.5
917836038153,14,79.34,0.0,0.0,53.25
918471755952,64,80.65,0.0,0.0,24.0
917719731446,57,2.02,0.0,0.0,24.0
919841827734,69,6.59,0.0,0.0,53.4
919218356672,76,53.07,0.0,0.0,50.4
919640587058,53,37.56,0.0,0.0,36.0
918540170604,57,76.66,0.0,0.0,49.55555555555556
918428741189,27,66.53,0.0,0.0,39.5
919170137829,66,24.58,0.0,0.0,42.9
918158329197,72,76.7,0.0,0.0,14.666666666666666
917419420333,63,6.51,0.0,0.0,21.714285714285715
918502468844,38,86.75,0.0,0.0,37.0
917714418166,66,20.24,0.0,0.0,68.25
917882832553,22,69.0,0.0,0.0,69.25
919418790740,77,27.27,0.0,0.0,61.0
918590759039,85,21.42,0.0,0.0,46.142857142857146
918758503592,34,19.25,0.0,0.0,34.5
917642708893,50,74.4,0.0,0.0,60.285714285714285
917952396600,29,89.58,0.0,0.0,68.0
918014096062,94,53.29,0.0,0.0,35.142857142857146
918549972386,56,68.44,0.0,0.0,44.5
918799990470,65,51.97,0.0,0.0,57.0
919937966520,82,82.94,0.0,0.0,34.5
917705895455,75,40.95,0.0,0.0,55.22222222222222
919391179068,54,34.48,0.0,0.0,37.0
918194970235,61,46.85,0.0,0.0,21.0
919105400301,8,80.5,0.0,0.0,50.0
917415802902,83,99.89,0.0,0.0,52.0
918554039848,90,67.12,0.0,0.0,31.75
917183379287,31,54.23,0.0,0.0,39.57142857142857
917002903074,62,1.41,0.0,0.0,55.77777777777778
917987042690,67,51.84,0.0,0.0,75.0
917065917432,66,0.01,0.0,0.0,71.0
919252218154,8,9.61,0.0,0.0,0.0
918186473561,94,65.56,0.0,0.0,40.333333333333336
919996267442,99,98.56,0.0,0.0,61.666666666666664
918136107759,3,24.35,0.0,0.0,27.0
917761078677,1,3.31,0.0,0.0,79.42857142857143
919207160929,3,61.87,0.0,0.0,49.125
917331578205,89,61.62,0.0,0.0,33.22222222222222
919602550993,34,7.06,0.0,0.0,32.0
918072433719,69,59.68,0.0,0.0,54.666666666666664
919802348672,61,25.98,0.0,0.0,47.5
918702274064,34,21.33,0.0,0.0,43.57142857142857
919240979855,6,56.19,0.0,0.0,60.0
917762009939,36,85.98,0.0,0.0,30.333333333333332
918135840948,47,41.09,0.0,0.0,48.8
919107452219,30,59.04,0.0,0.0,58.333333333333336
917623424790,21,37.96,0.0,0.0,67.14285714285714
918264942028,81,16.5,0.0,0.0,41.333333333333336
919026213491,95,70.15,0.0,0.0,43.0
917494650131,68,90.08,0.0,0.0,62.166666666666664
918821616017,67,30.2,0.0,0.0,66.0
919655339870,64,38.59,0.0,0.0,19.0
919448450685,57,79.59,0.0,0.0,60.3
919779696951,16,85.62,0.0,0.0,75.0
918008752943,9,16.69,0.0,0.0,65.5
919325505783,27,57.06,0.0,0.0,37.2
918138832493,90,0.75,0.0,0.0,34.0
917802373824,40,12.1,0.0,0.0,45.25
919762327862,0,60.17,0.0,0.0,58.25
919139567857,56,98.68,0.0,0.0,59.166666666666664
919001129658,18,60.25,0.0,0.0,43.75
917610622521,31,76.01,0.0,0.0,57.0
919121337685,44,57.83,0.0,0.0,59.0
918506741005,25,25.32,0.0,0.0,66.0
917920299834,39,83.72,0.0,0.0,74.0
917312606333,47,52.86,0.0,0.0,42.666666666666664
918138409539,73,54.28,0.0,0.0,59.0
919993838759,47,17.42,0.0,0.0,74.71428571428571
917478163327,38,52.63,0.0,0.0,54.833333333333336
918571688961,28,14.97,0.0,0.0,40.833333333333336
918595939306,41,65.49,0.0,0.0,59.0
918446708474,20,9.79,0.0,0.0,32.0
917241030242,62,38.36,0.0,0.0,35.0
919059515129,15,39.99,0.0,0.0,42.142857142857146
917929613915,34,39.2,0.0,0.0,59.166666666666664
918612899327,38,32.3,0.0,0.0,62.142857142857146
918121448210,70,88.34,0.0,0.0,37.6
919755618874,79,65.31,0.0,0.0,47.75
918870403050,6,63.05,0.0,0.0,36.8
917156991958,75,91.3,0.0,0.0,7.0
918947217245,87,51.94,0.0,0.0,64.6
919176195719,35,1.52,0.0,0.0,58.166666666666664
918652113468,23,88.16,0.0,0.0,34.142857142857146
918948393831,1,17.84,0.0,0.0,71.0
919483321097,42,79.08,0.0,0.0,15.0
917722124509,7,60.71,0.0,0.0,58.142857142857146
917857695227,96,94.9,0.0,0.0,47.5
918632087531,84,16.09,0.0,0.0,51.6
919842377282,12,91.61,0.0,0.0,52.0
919823396242,87,76.74,0.0,0.0,48.25
919347621138,69,58.28,0.0,0.0,71.33333333333333
917137310137,1,74.55,0.0,0.0,46.0
919278475421,52,11.98,0.0,0.0,71.0
917564985269,46,53.32,0.0,0.0,35.42857142857143
917599707677,60,0.29,0.0,0.0,56.0
918915999663,29,29.15,0.0,0.0,54.8
919622240691,98,38.95,0.0,0.0,31.5
918475647712,88,47.59,0.0,0.0,48.714285714285715
919371272694,95,41.85,0.0,0.0,44.25
918314754322,93,1.42,0.0,0.0,59.333333333333336
918716605598,18,91.2,0.0,0.0,60.77777777777778
917733718685,21,22.39,0.0,0.0,39.0
918231317910,73,71.0,0.0,0.0,48.6
919609592494,66,65.57,0.0,0.0,54.57142857142857
918358798143,51,77.64,0.0,0.0,81.0
918892254518,61,15.54,0.0,0.0,45.666666666666664
919070046110,24,15.1,0.0,0.0,49.4
917681205304,40,85.92,0.0,0.0,40.0
918725373847,85,9.24,0.0,0.0,54.2
919355984014,96,82.93,0.0,0.0,56.2
917974021007,40,72.66,0.0,0.0,48.5
919304513663,80,37.61,0.0,0.0,59.2
917343411869,85,6.99,0.0,0.0,46.42857142857143
919836279709,78,19.41,0.0,0.0,54.142857142857146
918793981895,58,10.52,0.0,0.0,49.4
918163577186,43,51.09,0.0,0.0,44.0
917647588523,19,22.61,0.0,0.0,48.5
918713394023,62,83.17,0.0,0.0,71.5
918978370498,8,60.61,0.0,0.0,37.4
917678950361,0,16.23,0.0,0.0,51.57142857142857
917460852958,2,87.76,0.0,0.0,43.4
919187880715,42,76.87,0.0,0.0,17.0
918803136972,39,46.03,0.0,0.0,33.285714285714285
917718625803,19,47.11,0.0,0.0,45.4
918385585907,36,4.96,0.0,0.0,69.5
919077734079,69,31.21,0.0,0.0,39.625
917055685277,3,74.44,0.0,0.0,49.0
917550606479,67,83.55,0.0,0.0,49.0
917789711774,74,54.53,0.0,0.0,67.0
917089101055,99,17.93,0.0,0.0,56.0
918429633718,12,84.59,0.0,0.0,19.0
919427650861,75,40.69,0.0,0.0,46.2
919276297510,76,70.22,0.0,0.0,51.42857142857143
918215730003,25,62.7,0.0,0.0,48.333333333333336
919913311922,21,82.85,0.0,0.0,43.333333333333336
918780010572,94,3.72,0.0,0.0,39.5
918378170698,82,19.69,0.0,0.0,40.666666666666664
917189107235,21,82.37,0.0,0.0,52.8
918013465558,97,5.52,0.0,0.0,49.0
918510792572,29,80.88,0.0,0.0,45.0
917189995314,2,15.1,0.0,0.0,42.8
917136505587,60,30.91,0.0,0.0,66.66666666666667
917602887521,42,32.92,0.0,0.0,59.125
919420256439,25,26.0,0.0,0.0,50.8
918391242279,60,0.85,0.0,0.0,41.666666666666664
918349409434,34,38.28,0.0,0.0,43.5
919577014150,69,31.11,0.0,0.0,49.166666666666664
918422277848,15,19.59,0.0,0.0,41.25
919819193463,81,58.33,0.0,0.0,82.0
917794944308,56,64.08,0.0,0.0,45.75
919948595172,6,37.36,0.0,0.0,49.25
917638373812,89,44.72,0.0,0.0,43.666666666666664
919660933507,66,37.93,0.0,0.0,58.22222222222222
919885653126,3,8.32,0.0,0.0,54.75
917171347175,57,35.63,0.0,0.0,38.25
919106900240,69,2.32,0.0,0.0,37.0
917209088658,52,96.34,0.0,0.0,59.5
918397737837,4,30.43,0.0,0.0,6.0
917577551466,52,94.59,0.0,0.0,64.5
919260419271,95,47.08,0.0,0.0,36.0
918181241943,41,44.99,0.0,0.0,0.0
918932402710,24,75.24,0.0,0.0,81.0
919508990774,34,94.69,0.0,0.0,56.0
917330486187,62,72.93,0.0,0.0,49.4
917444900634,60,56.05,0.0,0.0,46.75
917005154842,24,93.46,0.0,0.0,36.142857142857146
918278244804,59,84.49,0.0,0.0,85.0
918385585907,29,68.42,0.0,0.0,69.5
918663571006,13,66.94,0.0,0.0,18.25
917597769760,29,27.89,0.0,0.0,64.2
919053775623,24,26.62,0.0,0.0,43.5
919617747281,6,86.31,0.0,0.0,54.6
917133114792,57,24.37,0.0,0.0,60.25
917205988231,92,67.29,0.0,0.0,62.0
918172248246,1,44.26,0.0,0.0,55.0
917430693397,5,91.01,0.0,0.0,32.666666666666664
919110742781,59,16.55,0.0,0.0,38.166666666666664
918934982045,12,72.54,0.0,0.0,55.2
918509882812,13,55.83,0.0,0.0,39.4
917456399159,81,36.36,0.0,0.0,69.0
919538197680,19,72.24,0.0,0.0,56.166666666666664
919193890388,81,53.43,0.0,0.0,54.0
917044325089,21,2.93,0.0,0.0,60.0
919007425404,16,59.48,0.0,0.0,59.0
919691864041,87,29.53,0.0,0.0,63.166666666666664
917005154842,90,66.47,0.0,0.0,36.142857142857146
918737581980,19,67.46,0.0,0.0,39.142857142857146
918934902523,24,51.47,0.0,0.0,28.0
919913311922,65,30.31,0.0,0.0,43.333333333333336
918564654057,65,59.13,0.0,0.0,46.0
919569503643,14,49.73,0.0,0.0,39.8
919338463041,48,11.64,0.0,0.0,38.333333333333336
919755618874,100,71.19,0.0,0.0,47.75
918993550742,85,73.42,0.0,0.0,35.5
917685904828,22,43.33,0.0,0.0,57.0
918378934717,81,45.74,0.0,0.0,60.5
918907911904,48,72.71,0.0,0.0,79.0
919013323898,95,63.85,0.0,0.0,47.333333333333336
917676952884,86,61.74,0.0,0.0,41.5
918371454094,3,47.14,0.0,0.0,23.375
917808428103,32,63.49,0.0,0.0,65.33333333333333
918918110391,49,75.7,0.0,0.0,65.75
918868992531,35,35.87,0.0,0.0,28.25
919697019445,41,34.66,0.0,0.0,45.857142857142854
919831604672,51,36.85,0.0,0.0,59.0
918397488262,67,16.4,0.0,0.0,24.285714285714285
917336590217,100,53.22,0.0,0.0,31.833333333333332
918173687378,4,6.26,0.0,0.0,62.75
917007721941,10,73.69,0.0,0.0,64.85714285714286
919424473755,45,95.2,0.0,0.0,60.666666666666664
917519709079,34,11.57,0.0,0.0,53.77777777777778
919204784775,44,87.75,0.0,0.0,63.285714285714285
917882382645,2,61.96,0.0,0.0,30.0
917789754192,23,71.32,0.0,0.0,56.833333333333336
918464137110,21,19.97,0.0,0.0,41.22222222222222
917841476312,16,24.87,0.0,0.0,56.4
918768499634,1,6.07,0.0,0.0,45.2
919150308852,74,66.5,0.0,0.0,53.5
917106496266,0,7.8,0.0,0.0,58.42857142857143
918600506062,85,78.26,0.0,0.0,32.333333333333336
917547847544,36,48.31,0.0,0.0,45.0
919674896065,38,3.93,0.0,0.0,49.0
919696569154,19,24.11,0.0,0.0,69.33333333333333
918778293161,84,67.06,0.0,0.0,45.75
917589530134,83,28.02,0.0,0.0,48.2
917443639751,10,69.49,0.0,0.0,46.8
919465587067,55,33.32,0.0,0.0,84.0
919783494552,86,23.0,0.0,0.0,57.166666666666664
918293285336,81,24.25,0.0,0.0,93.0
917992861641,48,45.3,0.0,0.0,50.714285714285715
917656448479,68,18.51,0.0,0.0,23.0
919034715642,93,14.6,0.0,0.0,40.666666666666664
917495762348,26,86.41,0.0,0.0,38.333333333333336
918143332519,51,67.91,0.0,0.0,52.666666666666664
917000791717,68,96.2,0.0,0.0,51.625
918441530442,91,68.93,0.0,0.0,39.0
918473460179,57,59.11,0.0,0.0,64.33333333333333
919909990149,19,90.99,0.0,0.0,50.0
919517360884,24,76.42,0.0,0.0,37.8
919004955678,59,76.82,0.0,0.0,70.33333333333333
918764798660,91,81.88,0.0,0.0,65.75
919164216179,58,94.14,0.0,0.0,41.111111111111114
919070704425,36,77.63,0.0,0.0,39.6
918986293827,1,18.57,0.0,0.0,49.4
917708657549,17,50.95,0.0,0.0,58.0
919405311630,9,80.72,0.0,0.0,43.2
919586000355,85,25.44,0.0,0.0,63.5
919225231724,48,16.26,0.0,0.0,55.888888888888886
917705769131,53,33.08,0.0,0.0,37.166666666666664
918288381269,51,36.41,0.0,0.0,57.0
919566881372,91,52.38,0.0,0.0,37.4
918419179580,92,81.79,0.0,0.0,46.285714285714285
918079501936,75,49.48,0.0,0.0,8.0
918267841227,88,64.51,0.0,0.0,41.333333333333336
918634550216,83,78.05,0.0,0.0,56.6
919162425423,93,3.24,0.0,0.0,68.0
919819193463,98,15.73,0.0,0.0,82.0
919934040683,17,91.23,0.0,0.0,59.714285714285715
918437681124,39,83.42,0.0,0.0,59.833333333333336
917491012945,28,9.21,0.0,0.0,56.4
917474439845,63,66.12,0.0,0.0,46.833333333333336
917968245518,32,37.09,0.0,0.0,47.333333333333336
918987551590,7,99.28,0.0,0.0,41.6
917127241247,73,92.26,0.0,0.0,67.0
917635708419,27,87.83,0.0,0.0,56.6
919945230984,75,73.02,0.0,0.0,67.16666666666667
919280292341,26,77.55,0.0,0.0,50.0
919877733629,70,48.8,0.0,0.0,41.5
918548020689,27,81.43,0.0,0.0,39.333333333333336
918793471616,89,83.49,0.0,0.0,35.4
918134900434,31,12.07,0.0,0.0,52.25
918222070629,34,83.21,0.0,0.0,41.8
918407863065,79,9.46,0.0,0.0,52.333333333333336
917842240083,71,65.36,0.0,0.0,55.0
918951244854,87,60.03,0.0,0.0,56.5
918592724766,86,21.19,0.0,0.0,30.5
917101792766,37,47.73,0.0,0.0,24.0
918930874468,30,96.88,0.0,0.0,47.0
918333191560,14,63.58,0.0,0.0,59.8
919696569154,40,49.86,0.0,0.0,69.33333333333333
917234187462,72,36.06,0.0,0.0,46.333333333333336
917730074215,4,39.5,0.0,0.0,42.18181818181818
917648357091,58,98.32,0.0,0.0,77.4
919965572185,40,75.52,0.0,0.0,66.1
919060228976,57,90.18,0.0,0.0,44.8
918396660850,64,97.6,0.0,0.0,41.0
917731517326,51,3.07,0.0,0.0,63.5
918881937953,18,22.31,0.0,0.0,68.66666666666667
917363626724,29,36.79,0.0,0.0,44.666666666666664
919494390866,30,74.67,0.0,0.0,30.8
918813504336,83,79.24,0.0,0.0,20.0
917624173500,54,14.92,0.0,0.0,49.0
919240915480,70,28.61,0.0,0.0,38.857142857142854
919799269793,22,25.5,0.0,0.0,48.0
917530836767,12,68.11,0.0,0.0,53.8
919945826425,46,59.28,0.0,0.0,68.4
919914107002,15,43.06,0.0,0.0,38.0
919119423746,6,85.9,0.0,0.0,50.45454545454545
917684370461,84,46.03,0.0,0.0,55.72727272727273
919377738671,96,70.56,0.0,0.0,80.0
919812163622,27,22.82,0.0,0.0,39.8
917509525588,17,44.72,0.0,0.0,62.25
917284382838,56,44.48,0.0,0.0,38.375
917864741933,54,98.6,0.0,0.0,30.0
918210200352,98,99.25,0.0,0.0,63.142857142857146
919357078276,3,69.25,0.0,0.0,49.666666666666664
918943088958,82,86.19,0.0,0.0,46.2
918535568489,93,76.28,0.0,0.0,36.8
918330159429,77,93.14,0.0,0.0,73.25
917858803763,92,62.61,0.0,0.0,63.42857142857143
917233110260,21,7.4,0.0,0.0,36.25
919113929257,56,54.99,0.0,0.0,48.875
917429740169,78,80.47,0.0,0.0,16.0
918939134358,83,49.99,0.0,0.0,42.0
918798011065,1,94.87,0.0,0.0,24.5
919694912057,64,76.35,0.0,0.0,58.6
918779466167,23,36.58,0.0,0.0,77.5
917939820934,64,52.13,0.0,0.0,86.6
919171325343,45,52.68,0.0,0.0,48.333333333333336
919408134650,89,58.03,0.0,0.0,65.0
918002547591,19,63.11,0.0,0.0,46.666666666666664
919623588379,79,40.95,0.0,0.0,55.142857142857146
918399599824,15,62.3,0.0,0.0,6.0
919762991549,79,64.81,0.0,0.0,43.0
919516314486,79,35.75,0.0,0.0,53.5
917836038153,20,59.66,0.0,0.0,53.25
918471761915,79,49.46,0.0,0.0,47.0
919847484445,29,3.29,0.0,0.0,64.16666666666667
918952996248,18,43.73,0.0,0.0,26.0
917480494664,61,52.28,0.0,0.0,75.66666666666667
918153110240,59,55.69,0.0,0.0,43.4
917051354601,81,30.48,0.0,0.0,36.666666666666664
917559283112,22,26.5,0.0,0.0,61.5
917160194739,44,83.06,0.0,0.0,28.0
917584511650,78,67.01,0.0,0.0,51.77777777777778
919032638323,25,59.39,0.0,0.0,30.8
917900432998,73,38.68,0.0,0.0,56.0
917179414276,50,33.83,0.0,0.0,68.33333333333333
919685643886,20,73.43,0.0,0.0,32.5
919970715367,73,58.91,0.0,0.0,34.666666666666664
918699013395,61,43.64,0.0,0.0,33.166666666666664
917916636971,43,80.73,0.0,0.0,21.666666666666668
919422294927,84,60.89,0.0,0.0,56.0
917646677686,29,97.42,0.0,0.0,57.25
918652694369,79,46.14,0.0,0.0,54.666666666666664
918605548088,44,25.02,0.0,0.0,50.4
919995614982,77,33.88,0.0,0.0,44.333333333333336
918549318330,56,43.83,0.0,0.0,69.0
919763026830,56,39.13,0.0,0.0,65.0
918509751531,28,32.05,0.0,0.0,48.166666666666664
918463356163,18,23.41,0.0,0.0,68.2
918779083221,43,50.71,0.0,0.0,53.63636363636363
918210565696,28,9.84,0.0,0.0,45.875
919084649514,44,92.08,0.0,0.0,65.6
919512952109,58,62.21,0.0,0.0,72.25
917575301286,3,40.46,0.0,0.0,43.5
918181241943,70,72.83,0.0,0.0,0.0
919070459171,66,65.23,0.0,0.0,41.0
919433965438,26,95.5,0.0,0.0,40.75
918494348846,69,59.83,0.0,0.0,51.333333333333336
919534753843,5,58.47,0.0,0.0,41.0
917670243704,49,98.93,0.0,0.0,51.4
917685731524,82,90.09,0.0,0.0,44.166666666666664
918831653186,40,76.74,0.0,0.0,41.625
917225447588,73,49.4,0.0,0.0,62.4
918926728669,29,38.43,0.0,0.0,66.83333333333333
919396963917,42,89.05,0.0,0.0,47.0
919482196541,32,77.47,0.0,0.0,38.333333333333336
917964151220,24,39.49,0.0,0.0,56.3
919815087637,25,9.5,0.0,0.0,37.0
917251647421,10,51.07,0.0,0.0,36.125
917737605316,19,78.5,0.0,0.0,37.25
918847136322,57,19.91,0.0,0.0,46.0
917830044665,98,71.7,0.0,0.0,61.625
919017345707,33,41.53,0.0,0.0,26.5
919031719772,62,79.87,0.0,0.0,83.66666666666667
918064234397,89,91.65,0.0,0.0,31.666666666666668
918285061147,78,90.0,0.0,0.0,75.5
918514230707,20,87.27,0.0,0.0,50.142857142857146
919632982968,0,69.59,0.0,0.0,47.875
919300537106,99,13.29,0.0,0.0,41.625
917916636971,51,30.99,0.0,0.0,21.666666666666668
918562122502,6,86.22,0.0,0.0,33.5
917681205304,86,13.66,0.0,0.0,40.0
918008752943,68,89.85,0.0,0.0,65.5
918364759413,59,68.16,0.0,0.0,53.166666666666664
918191714875,9,7.94,0.0,0.0,34.0
919002877824,26,48.7,0.0,0.0,46.125
919480920839,56,92.79,0.0,0.0,61.2
919127657643,84,1.14,0.0,0.0,40.25
917220376885,34,59.92,0.0,0.0,34.166666666666664
917647812758,85,18.9,0.0,0.0,53.25
917546696950,49,14.93,0.0,0.0,14.25
919640766997,25,6.52,0.0,0.0,50.57142857142857
918395925222,32,39.14,0.0,0.0,53.4
919783009621,54,41.51,0.0,0.0,17.0
917168926124,100,94.8,0.0,0.0,31.5
917085507405,91,42.97,0.0,0.0,49.857142857142854
918664678697,30,74.04,0.0,0.0,51.333333333333336
917338988898,51,40.14,0.0,0.0,68.25
917743891149,19,7.18,0.0,0.0,38.5
917348163949,6,88.57,0.0,0.0,63.0
917034871912,83,46.0,0.0,0.0,67.75
919951331472,22,16.53,0.0,0.0,51.0
917516977385,89,81.3,0.0,0.0,50.36363636363637
917557376230,96,86.33,0.0,0.0,53.142857142857146
918877279755,100,36.11,0.0,0.0,49.0
917888488384,95,6.78,0.0,0.0,33.142857142857146
919246895401,60,8.13,0.0,0.0,17.0
917838161760,67,82.08,0.0,0.0,66.66666666666667
918881988384,59,91.42,0.0,0.0,64.0
917904230112,80,78.5,0.0,0.0,59.6
919311639723,39,10.21,0.0,0.0,27.0
917280647907,19,36.78,0.0,0.0,24.0
918676848676,5,38.08,0.0,0.0,54.5
918561003053,14,39.23,0.0,0.0,63.0
918296502486,50,75.71,0.0,0.0,38.142857142857146
918489340533,65,74.36,0.0,0.0,50.666666666666664
919016446768,88,79.5,0.0,0.0,59.285714285714285
919480600589,78,96.45,0.0,0.0,50.0
919863689749,24,34.54,0.0,0.0,45.166666666666664
918442642321,56,7.93,0.0,0.0,63.166666666666664
917922656948,80,68.62,0.0,0.0,33.0
918304963614,83,18.28,0.0,0.0,76.0
919362751242,28,89.83,0.0,0.0,47.4
918944580162,100,88.64,0.0,0.0,38.0
918543014759,93,20.96,0.0,0.0,51.4
918725077330,85,5.82,0.0,0.0,41.166666666666664
919758462618,82,1.72,0.0,0.0,52.0
917334417350,35,4.12,0.0,0.0,40.0
918195103064,7,57.58,0.0,0.0,53.44444444444444
919102562879,76,21.77,0.0,0.0,53.09090909090909
919774254671,92,47.4,0.0,0.0,48.1
919744220825,13,36.8,0.0,0.0,61.0
919940689225,19,81.52,0.0,0.0,49.0
917578257249,69,15.62,0.0,0.0,63.0
919791150990,5,4.5,0.0,0.0,44.6
919947363470,29,51.48,0.0,0.0,64.0
917608393560,87,65.94,0.0,0.0,42.44444444444444
918815679727,31,33.6,0.0,0.0,66.9090909090909
917273441616,87,73.25,0.0,0.0,53.75
919223699008,90,35.42,0.0,0.0,51.5
919705237613,53,41.19,0.0,0.0,69.5
917568275055,10,89.07,0.0,0.0,38.25
919536590481,40,76.81,0.0,0.0,19.0
917601050402,28,47.89,0.0,0.0,65.0
918048819999,60,24.36,0.0,0.0,75.75
917677546830,43,84.5,0.0,0.0,61.4
918900764163,8,19.15,0.0,0.0,35.25
918047905204,89,73.64,0.0,0.0,53.42857142857143
917257189761,92,21.95,0.0,0.0,52.25
919544904142,62,32.17,0.0,0.0,72.25
917775674729,70,1.52,0.0,0.0,49.44444444444444
919264644827,66,83.71,0.0,0.0,0.0
918062855922,21,29.78,0.0,0.0,32.833333333333336
917328046924,19,91.86,0.0,0.0,0.0
919096929657,32,8.54,0.0,0.0,66.25
918017495081,34,2.85,0.0,0.0,37.285714285714285
919045069031,71,12.96,0.0,0.0,40.2
917009435833,24,90.81,0.0,0.0,55.666666666666664
917579265528,66,38.57,0.0,0.0,54.833333333333336
919555694670,24,97.79,0.0,0.0,64.33333333333333
919253473926,78,71.9,0.0,0.0,0.0
917299826879,67,7.43,0.0,0.0,34.875
919995801715,88,75.02,0.0,0.0,3.0
917595385173,90,15.94,0.0,0.0,51.4
917377058351,79,96.32,0.0,0.0,53.5
919772156452,30,82.5,0.0,0.0,53.8
917040361651,95,16.68,0.0,0.0,36.0
918252391379,42,56.37,0.0,0.0,57.6
918913160590,52,25.98,0.0,0.0,49.0
919074811306,28,7.57,0.0,0.0,63.0
919444288473,6,39.51,0.0,0.0,51.44444444444444
919611271078,19,14.72,0.0,0.0,74.66666666666667
918726694320,47,71.63,0.0,0.0,11.0
917270366110,24,16.83,0.0,0.0,47.166666666666664
917348849508,16,19.49,0.0,0.0,40.857142857142854
918360049298,57,58.91,0.0,0.0,41.75
918570200796,28,4.07,0.0,0.0,57.6
917583058549,92,89.68,0.0,0.0,56.6
918408091983,60,35.08,0.0,0.0,31.166666666666668
919448819206,65,14.72,0.0,0.0,36.22222222222222
919102317678,26,45.18,0.0,0.0,48.0
917815331250,72,14.36,0.0,0.0,69.66666666666667
917054848947,44,73.19,0.0,0.0,32.6
918324058623,43,81.83,0.0,0.0,61.5
919427631155,60,63.28,0.0,0.0,41.5
917071838242,40,21.83,0.0,0.0,50.142857142857146
919336814230,78,92.16,0.0,0.0,51.6
919561629386,34,84.97,0.0,0.0,52.25
917909895115,16,60.56,0.0,0.0,36.5
918136108454,16,26.44,0.0,0.0,5.0
918569434583,87,36.11,0.0,0.0,44.0
918221841614,98,49.52,0.0,0.0,57.666666666666664
917942365574,81,92.42,0.0,0.0,38.333333333333336
919161782487,94,49.22,0.0,0.0,52.75
918828385501,67,85.97,0.0,0.0,35.0
918872026192,60,55.62,0.0,0.0,68.33333333333333
917931999629,35,46.52,0.0,0.0,72.33333333333333
918020184428,84,52.23,0.0,0.0,37.0
917040361651,51,91.18,0.0,0.0,36.0
919406685070,17,61.21,0.0,0.0,85.5
918164344392,70,74.0,0.0,0.0,29.4
919178955870,15,25.84,0.0,0.0,43.666666666666664
917716309186,6,7.8,0.0,0.0,45.5
919178074590,50,55.13,0.0,0.0,60.5
917117471169,87,80.54,0.0,0.0,18.714285714285715
